slno,vehicle_type,brand,model,engine_type,make_year,mileage_range,mileage,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,whell_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant,timing_belt,cost
1846,car,toyota,vios,petrol,2007,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1847,car,toyota,vios,petrol,2007,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1848,car,toyota,vios,petrol,2007,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1849,car,toyota,vios,petrol,2007,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1850,car,toyota,vios,petrol,2007,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1851,car,toyota,vios,petrol,2007,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1852,car,toyota,vios,petrol,2007,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1853,car,toyota,vios,petrol,2007,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1854,car,toyota,vios,petrol,2007,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1855,car,toyota,vios,petrol,2008,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1856,car,toyota,vios,petrol,2008,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1857,car,toyota,vios,petrol,2008,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1858,car,toyota,vios,petrol,2008,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1859,car,toyota,vios,petrol,2008,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1860,car,toyota,vios,petrol,2008,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1861,car,toyota,vios,petrol,2008,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1862,car,toyota,vios,petrol,2008,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1863,car,toyota,vios,petrol,2008,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1864,car,toyota,vios,petrol,2008,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1865,car,toyota,vios,petrol,2008,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1866,car,toyota,sprinter,petrol,2000,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1867,car,toyota,sprinter,petrol,2000,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1868,car,toyota,sprinter,petrol,2000,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1869,car,toyota,sprinter,petrol,2000,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1870,car,toyota,sprinter,petrol,2000,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1871,car,toyota,sprinter,petrol,2000,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1872,car,toyota,sprinter,petrol,2000,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1873,car,toyota,sprinter,petrol,2000,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1874,car,toyota,sprinter,petrol,2000,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1875,car,toyota,sprinter,petrol,2000,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1876,car,toyota,sprinter,petrol,2000,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1877,car,toyota,sprinter,petrol,2001,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1878,car,toyota,sprinter,petrol,2001,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1879,car,toyota,sprinter,petrol,2001,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1880,car,toyota,sprinter,petrol,2001,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1881,car,toyota,sprinter,petrol,2001,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1882,car,toyota,sprinter,petrol,2001,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1883,car,toyota,sprinter,petrol,2001,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1884,car,toyota,sprinter,petrol,2001,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1885,car,toyota,sprinter,petrol,2001,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1886,car,toyota,sprinter,petrol,2001,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1887,car,toyota,sprinter,petrol,2001,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1888,car,toyota,sprinter,petrol,2003,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1889,car,toyota,sprinter,petrol,2003,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1890,car,toyota,sprinter,petrol,2003,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1891,car,toyota,sprinter,petrol,2003,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1892,car,toyota,sprinter,petrol,2003,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1893,car,toyota,sprinter,petrol,2003,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1894,car,toyota,sprinter,petrol,2003,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1895,car,toyota,sprinter,petrol,2003,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1896,car,toyota,sprinter,petrol,2003,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1897,car,toyota,sprinter,petrol,2003,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1898,car,toyota,sprinter,petrol,2003,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1899,car,toyota,corolla  110,petrol,2001,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1900,car,toyota,corolla  110,petrol,2001,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1901,car,toyota,corolla  110,petrol,2001,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1902,car,toyota,corolla  110,petrol,2001,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1903,car,toyota,corolla  110,petrol,2001,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1904,car,toyota,corolla  110,petrol,2001,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1905,car,toyota,corolla  110,petrol,2001,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1906,car,toyota,corolla  110,petrol,2001,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1907,car,toyota,corolla  110,petrol,2001,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1908,car,toyota,corolla  110,petrol,2001,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1909,car,toyota,corolla  110,petrol,2001,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
1910,car,toyota,corolla  110,petrol,2002,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1911,car,toyota,corolla  110,petrol,2002,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1912,car,toyota,corolla  110,petrol,2002,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1913,car,toyota,corolla  110,petrol,2002,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1914,car,toyota,corolla  110,petrol,2002,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1915,car,toyota,corolla  110,petrol,2002,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1916,car,toyota,corolla  110,petrol,2002,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1917,car,toyota,corolla  110,petrol,2002,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1918,car,toyota,corolla  110,petrol,2002,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1919,car,toyota,corolla  110,petrol,2002,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1920,car,toyota,corolla  110,petrol,2002,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
1921,car,toyota,corolla  110,petrol,2003,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1922,car,toyota,corolla  110,petrol,2003,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1923,car,toyota,corolla  110,petrol,2003,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1924,car,toyota,corolla  110,petrol,2003,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1925,car,toyota,corolla  110,petrol,2003,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1926,car,toyota,corolla  110,petrol,2003,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1927,car,toyota,corolla  110,petrol,2003,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1928,car,toyota,corolla  110,petrol,2003,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1929,car,toyota,corolla  110,petrol,2003,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1930,car,toyota,corolla  110,petrol,2003,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1931,car,toyota,corolla  110,petrol,2003,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
1932,car,toyota,corsa,petrol,2001,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1933,car,toyota,corsa,petrol,2001,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1934,car,toyota,corsa,petrol,2001,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1935,car,toyota,corsa,petrol,2001,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1936,car,toyota,corsa,petrol,2001,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1937,car,toyota,corsa,petrol,2001,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1938,car,toyota,corsa,petrol,2001,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1939,car,toyota,corsa,petrol,2001,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1940,car,toyota,corsa,petrol,2001,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1941,car,toyota,corsa,petrol,2001,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1942,car,toyota,corsa,petrol,2001,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
1943,car,toyota,corsa,petrol,2003,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1944,car,toyota,corsa,petrol,2003,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1945,car,toyota,corsa,petrol,2003,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
1946,car,toyota,corsa,petrol,2003,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
1947,car,toyota,corsa,petrol,2003,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1948,car,toyota,corsa,petrol,2003,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1949,car,toyota,corsa,petrol,2003,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1950,car,toyota,corsa,petrol,2003,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1951,car,toyota,corsa,petrol,2003,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1952,car,toyota,corsa,petrol,2003,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1953,car,toyota,corsa,petrol,2003,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
1954,car,toyota,allion,petrol,2003,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1955,car,toyota,allion,petrol,2003,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1956,car,toyota,allion,petrol,2003,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1957,car,toyota,allion,petrol,2003,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1958,car,toyota,allion,petrol,2003,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1959,car,toyota,allion,petrol,2003,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1960,car,toyota,allion,petrol,2003,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1961,car,toyota,allion,petrol,2003,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1962,car,toyota,allion,petrol,2003,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1963,car,toyota,allion,petrol,2003,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1964,car,toyota,allion,petrol,2003,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1965,car,toyota,allion,petrol,2004,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1966,car,toyota,allion,petrol,2004,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1967,car,toyota,allion,petrol,2004,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1968,car,toyota,allion,petrol,2004,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1969,car,toyota,allion,petrol,2004,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1970,car,toyota,allion,petrol,2004,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1971,car,toyota,allion,petrol,2004,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1972,car,toyota,allion,petrol,2004,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1973,car,toyota,allion,petrol,2004,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1974,car,toyota,allion,petrol,2004,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1975,car,toyota,allion,petrol,2004,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1976,car,toyota,allion,petrol,2007,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1977,car,toyota,allion,petrol,2007,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1978,car,toyota,allion,petrol,2007,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1979,car,toyota,allion,petrol,2007,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1980,car,toyota,allion,petrol,2007,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1981,car,toyota,allion,petrol,2007,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1982,car,toyota,allion,petrol,2007,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1983,car,toyota,allion,petrol,2007,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1984,car,toyota,allion,petrol,2007,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1985,car,toyota,allion,petrol,2007,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1986,car,toyota,allion,petrol,2007,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1987,car,toyota,allion,petrol,2008,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1988,car,toyota,allion,petrol,2008,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
1989,car,toyota,allion,petrol,2008,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
1990,car,toyota,allion,petrol,2008,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
1991,car,toyota,allion,petrol,2008,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1992,car,toyota,allion,petrol,2008,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
1993,car,toyota,allion,petrol,2008,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
1994,car,toyota,allion,petrol,2008,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
1995,car,toyota,allion,petrol,2008,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
1996,car,toyota,allion,petrol,2008,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
1997,car,toyota,allion,petrol,2008,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1998,car,toyota,allion,petrol,2010,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
1999,car,toyota,allion,petrol,2010,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2000,car,toyota,allion,petrol,2010,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2001,car,toyota,allion,petrol,2010,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2002,car,toyota,allion,petrol,2010,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2003,car,toyota,allion,petrol,2010,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2004,car,toyota,allion,petrol,2010,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2005,car,toyota,allion,petrol,2010,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2006,car,toyota,allion,petrol,2010,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2007,car,toyota,allion,petrol,2010,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2008,car,toyota,allion,petrol,2010,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2009,car,toyota,allion,petrol,2011,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2010,car,toyota,allion,petrol,2011,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2011,car,toyota,allion,petrol,2011,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2012,car,toyota,allion,petrol,2011,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2013,car,toyota,allion,petrol,2011,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2014,car,toyota,allion,petrol,2011,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2015,car,toyota,allion,petrol,2011,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2016,car,toyota,allion,petrol,2011,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2017,car,toyota,allion,petrol,2011,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2018,car,toyota,allion,petrol,2011,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2019,car,toyota,allion,petrol,2011,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2020,car,toyota,allion,petrol,2012,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2021,car,toyota,allion,petrol,2012,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2022,car,toyota,allion,petrol,2012,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2023,car,toyota,allion,petrol,2012,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2024,car,toyota,allion,petrol,2012,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2025,car,toyota,allion,petrol,2012,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2026,car,toyota,allion,petrol,2012,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2027,car,toyota,allion,petrol,2012,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2028,car,toyota,allion,petrol,2012,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2029,car,toyota,allion,petrol,2012,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2030,car,toyota,allion,petrol,2012,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2031,car,toyota,allion,petrol,2013,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2032,car,toyota,allion,petrol,2013,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2033,car,toyota,allion,petrol,2013,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2034,car,toyota,allion,petrol,2013,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2035,car,toyota,allion,petrol,2013,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2036,car,toyota,allion,petrol,2013,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2037,car,toyota,allion,petrol,2013,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2038,car,toyota,allion,petrol,2013,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2039,car,toyota,allion,petrol,2013,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2040,car,toyota,allion,petrol,2013,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2041,car,toyota,allion,petrol,2013,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2042,car,toyota,allion,petrol,2014,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2043,car,toyota,allion,petrol,2014,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2044,car,toyota,allion,petrol,2014,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2045,car,toyota,allion,petrol,2014,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2046,car,toyota,allion,petrol,2014,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2047,car,toyota,allion,petrol,2014,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2048,car,toyota,allion,petrol,2014,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2049,car,toyota,allion,petrol,2014,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2050,car,toyota,allion,petrol,2014,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2051,car,toyota,allion,petrol,2014,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2052,car,toyota,allion,petrol,2014,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2053,car,toyota,allion,petrol,2016,5000,5325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2054,car,toyota,allion,petrol,2016,10000,10560,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2055,car,toyota,allion,petrol,2016,20000,20450,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2056,car,toyota,allion,petrol,2016,30000,30100,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2057,car,toyota,allion,petrol,2016,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2058,car,toyota,allion,petrol,2016,50000,50115,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2059,car,toyota,allion,petrol,2016,60000,60750,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2060,car,toyota,allion,petrol,2016,70000,71200,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2061,car,toyota,allion,petrol,2016,80000,80150,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2062,car,toyota,allion,petrol,2016,90000,90650,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2063,car,toyota,allion,petrol,2016,100000,100325,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,
2064,car,toyota,starlet,petrol,1996,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2065,car,toyota,starlet,petrol,1996,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2066,car,toyota,starlet,petrol,1996,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
2067,car,toyota,starlet,petrol,1996,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
2068,car,toyota,starlet,petrol,1996,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2069,car,toyota,starlet,petrol,1996,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2070,car,toyota,starlet,petrol,1996,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2071,car,toyota,starlet,petrol,1996,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2072,car,toyota,starlet,petrol,1996,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2073,car,toyota,starlet,petrol,1996,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2074,car,toyota,starlet,petrol,1996,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
2075,car,toyota,starlet,petrol,2000,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2076,car,toyota,starlet,petrol,2000,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2077,car,toyota,starlet,petrol,2000,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
2078,car,toyota,starlet,petrol,2000,30000,30100,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,
2079,car,toyota,starlet,petrol,2000,40000,40230,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,
2080,car,toyota,starlet,petrol,2000,50000,50115,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,
2081,car,toyota,starlet,petrol,2000,60000,60750,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,
2082,car,toyota,starlet,petrol,2000,70000,71200,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,
2083,car,toyota,starlet,petrol,2000,80000,80150,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,
2084,car,toyota,starlet,petrol,2000,90000,90650,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,
2085,car,toyota,starlet,petrol,2000,100000,100325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,
2086,car,toyota,starlet,petrol,2001,5000,5325,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,
2087,car,toyota,starlet,petrol,2001,10000,10560,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,
2088,car,toyota,starlet,petrol,2001,20000,20450,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,
